ObjectID,cutBy2_0,cutBy2_1,cutBy4_0,cutBy4_1,cutBy4_2,cutBy4_3,cutBy8_0,cutBy8_1,cutBy8_2,cutBy8_3,cutBy8_4,cutBy8_5,cutBy8_6,cutBy8_7,amusement,awe,contentment,excitement,anger,disgust,fear,sadness,something else
79739,976144,7f8277,465a7a,976144,928768,dece80,decd68,b14c36,465a7a,c87640,72614d,dece97,675c67,bdb269,0.0464608371257782,0.0538275055587291,0.2420781850814819,0.0225541889667511,0.0491611175239086,0.0595213323831558,0.0311304870992898,0.1572109311819076,0.3380553424358368
78427,32312e,897b67,32312e,635346,96896c,c8bea6,817c66,32312e,dbd0b5,aa9672,735744,b5ad97,524837,535659,0.0864812061190605,0.165425032377243,0.2060834616422653,0.0312514118850231,0.0152913397178053,0.0386596694588661,0.1245595440268516,0.2153025865554809,0.1169457286596298
421935,54463a,ddd6c5,ede9db,cec4ae,312b26,77614e,c3b48f,ede9db,312b26,c6beac,dcd5c3,ad9c7c,654639,887b64,0.0778743550181388,0.0551098212599754,0.2204275578260421,0.0270122811198234,0.0404552035033702,0.0509899109601974,0.0316209718585014,0.1021937206387519,0.3943161070346832
273596,b49c85,dbccb0,c8ac91,dbccb0,8f7968,ae9f8c,ae9f8c,ccb598,d9c4a4,786a5d,ded3bc,a68872,c59a83,c6ac90,0.0443919971585273,0.1360484808683395,0.2754527926445007,0.0481154173612594,0.019406534731388,0.0604322962462902,0.0602011457085609,0.1187861114740371,0.2371651828289032
80388,474242,b7a28e,a68264,c7c1b8,302b2a,5e585b,d6d3c9,b0a479,9d604f,4a434d,b8afa7,716e69,232323,3d3431,0.1140472814440727,0.0811258032917976,0.2563976049423218,0.0641908571124076,0.0338979698717594,0.056722491979599,0.0442135743796825,0.0759214162826538,0.273483008146286
78433,3b3c42,6f7370,3b3c42,5c595f,6b8174,9a998e,504d50,62616c,6b8174,91907f,a3a19e,5d5453,353336,40454d,0.0563214384019374,0.1501619666814804,0.2255810797214508,0.0746557936072349,0.0220887362957,0.0639796182513237,0.0937987267971038,0.0983332321047782,0.2150793075561523
222054,9095a1,c8cbd1,9da2b0,c8cbd1,767a85,9094a0,777a82,818693,9094a0,9da2b0,b5b9c1,60636a,c7cbd3,efeff1,0.1543369740247726,0.0997340530157089,0.2050740271806717,0.0529868341982364,0.0204558968544006,0.0709642395377159,0.0571040846407413,0.0755740776658058,0.2637697160243988
79922,5b705b,798f88,66807c,5b705b,7d8f88,9cafa0,9bad9b,66807c,7d8f88,83a08c,677f61,4f6156,b8bebd,e5e4db,0.0487091168761253,0.0782701894640922,0.1846822500228881,0.0362898893654346,0.0530954897403717,0.0925023406744003,0.0715011954307556,0.1395841836929321,0.2953652739524841
80439,9a9593,d1d1d4,d1d1d4,c9c9ca,52443e,847f7a,d1d1d4,413834,644341,635c4e,97948e,716967,c5c4c4,cdcdd0,0.1067002192139625,0.0861209854483604,0.1929930001497268,0.0516419000923633,0.0319886319339275,0.0720619857311248,0.0628046691417694,0.0812312960624694,0.3144572675228119
78382,43433d,a3916e,8d725a,43433d,afa268,c3bc9b,8e7f6c,8c4f40,8d7c4f,afa268,c3bc9b,31302c,4d4e41,5b5e5b,0.0815259888768196,0.2409447282552719,0.1658719927072525,0.0506844632327556,0.0199733022600412,0.0532508380711078,0.1146494597196579,0.0903604477643966,0.1827387809753418
79088,3c464c,98a6a9,698186,c6cbcc,2c303d,4c5b5a,d6d7db,3c4957,596f7b,799391,b6bfbe,2c303d,545f5a,667c61,0.1093048974871635,0.1029660403728485,0.2240502387285232,0.0737770125269889,0.0321702286601066,0.06507458537817,0.0696644783020019,0.0924469679594039,0.2305455803871154
78396,2d3b54,d4c4a9,f2f2f4,2d3b54,a17430,cdb58e,f2f2f4,396aae,282525,293a57,a17430,bf8b3c,cdd2d2,e9edee,0.1979702115058899,0.08672646433115,0.2512585818767547,0.0878448262810707,0.0154479695484042,0.0514004789292812,0.0300328377634286,0.0443781204521656,0.2349404990673065
78397,896e3f,a4a48e,be904e,544c2f,6d7e6f,dcc9ad,e4cd6a,6d7e6f,b48161,ecebf5,7d6b46,2a2d18,a9664c,d3ba51,0.1116522923111915,0.0829884111881256,0.2820159792900085,0.0697523951530456,0.0295571908354759,0.0520486682653427,0.0324099101126194,0.0655233561992645,0.2740517854690552
79089,bcb7b2,dfd7cf,dfd7cf,cfcac6,928f8a,bfb9b2,dfd7cf,7d7c78,918d86,a4a19d,cfcac6,bfb9b2,535150,6e6d6a,0.0933975949883461,0.0979741513729095,0.1605902314186096,0.1098018437623977,0.0492815822362899,0.1279209554195404,0.0764650702476501,0.0839806273579597,0.2005878537893295
80438,5a3c31,ccc2ba,5a3c31,f2efec,6a5553,e1d4bc,f4f2f5,f3f0f2,eceae8,6a5553,d7bf8f,5a3c31,efdfbc,f0efec,0.0654371529817581,0.1261676996946334,0.3449508547782898,0.0491354092955589,0.0128362365067005,0.0369643233716487,0.0400321558117866,0.0953999608755111,0.2290761619806289
119047,d1d1ce,ebece9,e7e9e5,ebece9,948f90,e1e3df,e7e9e5,ebece9,e1e3df,cdd0cd,4d6678,aa8c84,8f6662,878c8a,0.0849432796239852,0.0673168748617172,0.2403532564640045,0.0311250612139701,0.033555906265974,0.0567502938210964,0.0306212324649095,0.1018741577863693,0.3534598350524902
78383,9e6552,b5a79a,a37663,b5a79a,925140,9f5841,c1bbb1,b8aa9e,ad9b8e,9c7161,9f5841,a97a65,8c4f40,985340,0.0431480556726455,0.071336880326271,0.2011005282402038,0.0232905056327581,0.0513899400830268,0.0690894052386283,0.0465025939047336,0.1772621721029281,0.3168798685073852
80410,616955,a69572,998a65,b3a17f,525f50,71735b,596755,515e4f,bba67f,ab9c7e,71735b,455145,8f8360,a3916a,0.0875766575336456,0.0910015702247619,0.169400155544281,0.0262791719287633,0.0336986221373081,0.0603866688907146,0.11211708933115,0.1500713527202606,0.2694687247276306
80362,483f37,765b4a,714e3f,7a6855,37312d,594d41,2f2b28,403733,816450,594d41,89765d,714e3f,6e5f4e,71665a,0.0369727313518524,0.1314942091703415,0.1691058129072189,0.0375690832734108,0.0261004287749528,0.0581709444522857,0.1762878000736236,0.1721208691596985,0.1921780407428741
80389,483b2d,bc9c4a,483b2d,a7814e,d1b33c,d2ba52,d1b33c,dbba3f,a2773f,ad8b5e,35251d,5b523d,d0bb49,c5bb80,0.1759493350982666,0.1061844751238823,0.2705849409103393,0.056837361305952,0.0141618885099887,0.0450384728610515,0.0759053453803062,0.0971506163477897,0.1581874787807464
78432,2b1c1a,98734b,2b1c1a,75472f,ba9657,bfa877,ba9657,2b1c1a,552b23,8d5434,bfa877,ab7f46,6d2d26,6f4835,0.0549620576202869,0.1697792559862136,0.2401850670576095,0.0676727816462516,0.0158393550664186,0.0879534482955932,0.0613294653594493,0.1259191483259201,0.1763593703508377
78426,343f44,987c68,866458,343f44,9a8d6f,bc9b81,303535,9e695f,b79378,9a8d6f,394852,6e5f51,bb8985,c5be90,0.0682954043149948,0.149405375123024,0.2017179429531097,0.0567535161972045,0.0228082053363323,0.0508757531642913,0.1378940790891647,0.1467145830392837,0.1655350625514984
79738,637160,d4cfbb,5b5c25,6c869c,c3ba9a,e5e3dc,e5e3dc,d1cec4,6a95bc,3d481e,79712c,6d777c,ad9e4b,bcb097,0.0863505229353904,0.0821453332901001,0.2437589615583419,0.0487973727285862,0.0322504378855228,0.0686736032366752,0.0534223318099975,0.1064657047390937,0.278135746717453
78340,191b1e,35211d,271d1d,191b1e,36211d,4e281f,36211d,44251d,4d271e,271d1d,191b1e,592b20,673022,7c3726,0.0663829743862152,0.1241002976894378,0.1762893348932266,0.0412425324320793,0.0378392562270164,0.0653565376996994,0.11200962215662,0.1265294253826141,0.250249981880188
79076,5b5a7d,e5e9ea,54465c,626d9f,e0e3e3,ebeef2,ebeef2,e4e8ec,28336a,919cb0,323f8e,80594e,d7d8ce,dfe4e7,0.1342455595731735,0.0679297894239425,0.2664273083209991,0.0495395250618457,0.0235720537602901,0.0470577664673328,0.0268272347748279,0.0623967982828617,0.3220038712024688
78368,4b4f46,a29860,bcb16a,877f55,3e3927,596564,4e492d,87753f,2e2921,87886b,c5b250,596564,9fa283,c7bf84,0.0328954085707664,0.215286836028099,0.185824915766716,0.0740387439727783,0.0180286522954702,0.0333404950797557,0.1469120532274246,0.1574828773736953,0.1361899524927139
79710,675f57,baafa3,c6c2b7,ae9c8f,5c4e44,72706a,ab988f,b4aa9b,c6c2b7,a38579,838073,625f61,4b4643,6e5546,0.0370001047849655,0.1065426468849182,0.2070439010858535,0.040603544563055,0.0307347271591424,0.08224668353796,0.1180707365274429,0.1629307121038437,0.2148268371820449
128932,6b704f,b8b789,433e43,93a15b,a2a471,cfcaa1,c7c67c,d7cec7,afb96b,808e58,948f77,a6b45d,3a363c,4d464a,0.0496369414031505,0.1521872580051422,0.2613939344882965,0.0521734096109867,0.0120535558089613,0.0424899421632289,0.1420198827981948,0.130549669265747,0.1574953943490982
180114,4e514e,bdad78,9f854b,4e514e,d0ca8a,e7e0c1,9c9140,e7e0c1,a88d59,8e6b3a,334964,d0ca8a,584638,7c6b36,0.1541902273893356,0.0880587548017501,0.2455700039863586,0.0556255541741848,0.018800638616085,0.0694889351725578,0.0469200015068054,0.0755389705300331,0.2458068877458572
129386,a19f9e,e7e7e7,e7e7e7,cac8c6,565558,999593,dbdada,505055,e7e7e7,999593,6f6e6e,b9b6b3,17171b,3e3c3f,0.0766476094722747,0.0649588406085968,0.1802910417318344,0.0265543349087238,0.0449521578848362,0.0630950704216957,0.0566286519169807,0.1316420137882232,0.3552302122116089
78817,565f6b,7d8ca1,7d8ca1,69778a,303030,555d69,6e7f98,69778b,8c99aa,657389,303030,71808b,4c5055,5e6a7c,0.0575341396033763,0.0772387459874153,0.1720226854085922,0.0311960410326719,0.0490901507437229,0.0731644555926323,0.0958938375115394,0.1705923974514007,0.273267537355423
80174,aaa1a0,d9ceb4,c4c1b5,d9ceb4,6a6b82,b49796,dbd7c6,c7c7c1,7f85a1,c2baa8,555263,b49796,d5bc94,dad0b0,0.1004417985677719,0.1273124366998672,0.2482426911592483,0.0739173665642738,0.0270882677286863,0.0597439892590045,0.0468837581574916,0.0781087875366211,0.2382609099149704
117526,959490,e2e2e1,b5b4b1,767470,dbdad8,e9e9e9,e0e0df,e9e9e9,c1c0ba,5e5d5a,8e8b85,a8a9a8,d0cfca,dadad8,0.157626211643219,0.0858376920223236,0.2495939433574676,0.078395165503025,0.0207130592316389,0.0539370737969875,0.0327014960348606,0.0534412376582622,0.2677539885044098
80160,84807a,ecece6,ecece6,393a3d,b8a58f,e6e5df,e6e5df,ecece6,a09f9c,292929,9b5e47,d2ccac,383736,5b616a,0.0803247764706611,0.0464273877441883,0.2293509989976883,0.0270821470767259,0.0461024083197116,0.0515504851937294,0.0275810826569795,0.1049899533390998,0.3865907788276672
78803,696653,a09a53,696653,949060,9a9449,bfb645,9a9449,bfb645,595749,928d62,78755d,8e8b70,8e8a58,a39e57,0.0658774003386497,0.0890593826770782,0.2081138342618942,0.0372778698801994,0.0405392386019229,0.0706394538283348,0.0696188956499099,0.1268624812364578,0.2920114696025848
78630,272627,6c5849,272627,49322b,655346,bca687,3a2b26,b5a686,272627,c8bf9e,a97458,655346,49342d,654033,0.1221909150481224,0.0791490226984024,0.186023324728012,0.0708882138133049,0.055185068398714,0.0621830485761165,0.0583257488906383,0.0774586796760559,0.2885960340499878
79248,976931,c1af96,dfe0e1,976931,a17439,a6885d,dfe0e1,a5793c,a17439,976931,cecbc4,977c54,89867b,b5b1a2,0.0829999297857284,0.0796795114874839,0.2847568690776825,0.0412149503827095,0.0224581994116306,0.0641826391220092,0.0345207452774047,0.0908205807209014,0.2993665635585785
79512,5a6349,949e7e,7d8a64,5a6349,98a286,bcc3aa,75815e,697652,b2bb95,c6ccbf,98a286,859269,3d3e37,5b634a,0.0616417340934276,0.0901429280638694,0.2532043755054474,0.0470099225640296,0.0261706542223691,0.0766571834683418,0.0534608773887157,0.0968515649437904,0.29486083984375
79260,a2a5a2,d1d1d0,cececd,d1d1d0,273227,c7c7c5,cececd,0a090a,1f2720,d1d1d0,c7c7c5,384b39,4c774e,6f836f,0.0501517504453659,0.0425335057079792,0.1667166203260421,0.0166498962789773,0.061742752790451,0.0600214973092079,0.0421377085149288,0.1650557667016983,0.3949904441833496
79506,464046,a27759,464046,a0623c,896f6e,beaa80,927242,896f6e,cd7f3c,914a38,b4ad9b,464046,b19662,deb966,0.0477993637323379,0.1443713158369064,0.2871997952461242,0.0756402537226677,0.0257174260914325,0.0599290952086448,0.060809638351202,0.0942636504769325,0.2042694389820099
130628,463d38,746e66,544f48,463d38,696157,bcb9b3,5f5b53,544f48,edede9,cbc9c5,73685a,463d38,857e74,b4b0a8,0.0496509671211242,0.0712065771222114,0.1732057631015777,0.0248845424503088,0.0565635710954666,0.0667944252490997,0.0745391100645065,0.1842894703149795,0.2988655865192413
79499,343e39,5d6757,4d5951,6e765c,2b352f,3d4843,7f8357,4d5951,2b352f,6a7661,646a57,3d4843,808a6a,9aa072,0.0855798497796058,0.0638727471232414,0.1926630288362503,0.0327551215887069,0.0484764464199543,0.061878565698862,0.0447210446000099,0.10700473934412,0.363048255443573
78787,3e5247,a0a278,3e5247,8d8e5f,95a38d,d3ca95,496154,7d9388,acb291,d3ca95,6c7e5e,ad9e60,2b3734,3a4e40,0.0303376950323581,0.2297693341970443,0.2584763467311859,0.058436419814825,0.0157137550413608,0.0425367914140224,0.0891308858990669,0.1153949052095413,0.1602038890123367
98673,82694e,a69373,988566,b3a180,6e5644,967b58,9a8464,ab946e,9f8967,967b58,6e5644,8a7c66,b6a380,c3b9a5,0.0511356145143508,0.1014034897089004,0.2153718322515487,0.0355450958013534,0.0424489751458168,0.0628302693367004,0.0609016567468643,0.1539951711893081,0.2763677835464477
420753,987061,cbc5c2,cbc5c2,b78373,694337,887567,ba9688,884a3b,8d8179,cbc5c2,b3705e,4a3c33,706a55,966856,0.1018929183483123,0.0875750258564949,0.1799857020378112,0.077931523323059,0.0510426424443721,0.0864889398217201,0.087931640446186,0.0945498421788215,0.2326017767190933
80028,6e4935,898892,d5d3c9,3d3c5a,34242b,a76e3f,2a2b55,2d2e57,3d3a5d,a8a077,34242b,a76e3f,cfccb6,dbdadd,0.0768928974866867,0.0501975305378437,0.2433278262615203,0.0321726538240909,0.0550861209630966,0.0548248477280139,0.0274763517081737,0.1002131029963493,0.3598085641860962
78793,5d544d,c3bfb5,e4e2da,a29d90,423d3b,786a60,372e2a,7e7872,4d4d4c,715b4d,e4e2da,b4ac9b,8c887c,94958f,0.0705331489443779,0.0713861510157585,0.2424355894327163,0.0385030098259449,0.0340006649494171,0.0757140442728996,0.0432948134839534,0.1048896238207817,0.3192429542541504
78963,40372a,75735d,5b5949,40372a,89805e,969985,332f26,817555,4d402d,918b68,606357,564f3c,939277,999f94,0.0659340396523475,0.1191751062870025,0.2231876999139785,0.0378240458667278,0.0274122674018144,0.0494022779166698,0.0654697194695472,0.1192171424627304,0.2923776507377624
205950,3a2d27,6f4f34,3a2d27,654228,614537,927349,543626,614537,6e5c51,3a2d27,764f2a,a27933,8b6d4d,9e9389,0.0666272491216659,0.0695901066064834,0.1838856339454651,0.0320500209927558,0.056284874677658,0.0641240999102592,0.068151481449604,0.1429659128189087,0.316320538520813
80000,2f504d,8b8670,776853,2f504d,8c988a,b3b092,66756c,8c988a,202e24,8c8068,3e7275,b3b092,62553f,88543b,0.0352672711014747,0.2133760601282119,0.3528027534484863,0.0468637868762016,0.0074331890791654,0.0197032764554023,0.0644221976399421,0.1018337309360504,0.1582975536584854
80014,181a1d,342c1d,1d1b18,181a1d,262317,6e582d,262317,1d1b18,181a1d,5e4215,60533d,a17e31,7c805a,b8ad74,0.0811903402209281,0.1361262053251266,0.1621996760368347,0.0728074461221695,0.0377615317702293,0.0774661377072334,0.08168276399374,0.0810020342469215,0.2697638273239136
78744,50533e,b2b4ae,393e2f,67674d,909287,d4d6d5,dee1e0,cacbc9,5a5d47,393e2f,838470,9da09e,6c694d,7b795a,0.0313238911330699,0.1868429780006408,0.2835565209388733,0.0489524044096469,0.0134546663612127,0.0373367555439472,0.0821230113506317,0.1327171325683593,0.1836925745010376
79328,49485e,c1aa9b,7775a5,1b1c18,b08368,d2d1ce,161713,d2d1ce,bda057,a85e51,7775a5,21211d,a19796,c8c5b9,0.0912124589085578,0.060951218008995,0.228553295135498,0.0388118773698806,0.0458764359354972,0.0592122487723827,0.0331080481410026,0.0897687450051307,0.352505624294281
156383,325353,567279,47656e,325353,527078,788d91,55727b,47656e,527078,e7e8e5,687c80,325353,9faca6,c7cdc7,0.0665445923805236,0.0660386011004448,0.2300400584936142,0.0354799963533878,0.0505056194961071,0.0659279972314834,0.0391255244612693,0.117628201842308,0.3287093043327331
78750,262a2a,676d5a,262a2a,5f5e3d,4c5b63,949b8c,424b3e,665937,4c5b63,262a2a,8c8c67,9baab1,7f7c3d,a69540,0.0524630956351757,0.1569835394620895,0.1272220760583877,0.0638713613152504,0.0236152000725269,0.0687956735491752,0.2253546416759491,0.1221282929182052,0.1595661342144012
78988,575841,a09772,917c43,b0b2a0,46362d,687954,c0bdb3,97803f,915431,8e8e4f,46362d,9fa78e,676f42,6a8366,0.0365432575345039,0.1765918731689453,0.2899567484855652,0.0522715225815773,0.0143102528527379,0.0460759252309799,0.0751388818025589,0.1265252381563186,0.1825862675905227
78778,302f30,886651,302f30,6f4a3c,88715e,ba936f,5b443b,8c674c,847b6f,b57f54,824f3c,bfa68b,272323,393b3d,0.0427113585174083,0.2277289479970932,0.1967088878154754,0.0747133865952491,0.0127526186406612,0.0472219213843345,0.1503027230501175,0.1118611395359039,0.13599893450737
79466,65686a,888b8e,6f7174,888b8e,545658,636668,5d5f61,636668,7c7f83,6f7174,8b8e90,9c9fa2,404142,56595b,0.0405892357230186,0.0736779049038887,0.1822723150253296,0.0227188598364591,0.0507277436554431,0.0670423433184623,0.0693949982523918,0.1986102759838104,0.2949662208557129
79300,59535b,b0b8b0,9ca495,c5cbcb,3b5067,77564f,a3b0b8,e7e6de,4d5967,3b5067,9ca495,8c4835,7a5e54,747b7f,0.061842817813158,0.0534500032663345,0.277962327003479,0.0277981199324131,0.0388760641217231,0.0533294305205345,0.0210747960954904,0.1133639588952064,0.3523024618625641
79472,31343e,937e52,31343e,938c68,6a392f,bda648,c7b356,c5b153,31343e,6a392f,636669,bda648,b5a879,c1c3c2,0.1961486935615539,0.0927493199706077,0.2050872147083282,0.0711079090833664,0.0228151492774486,0.0691234767436981,0.0597949512302875,0.0708102062344551,0.212363064289093
78585,94857a,d5d2cf,d5d2cf,6c5a50,b3a093,c4beb5,dedad5,b6aea7,c4beb5,b0927f,86776b,cbcbc8,37302e,6f4a3d,0.1387656033039093,0.1547399461269378,0.2013322710990905,0.0793742835521698,0.0171270463615655,0.1020029261708259,0.0519020743668079,0.0971173644065857,0.1576383858919143
78591,514a47,9d928d,886a5e,514a47,a4a9a6,c1cbd2,4e474e,8a7c78,4d3b33,c1cbd2,865843,5c6b67,a4a393,a3afb9,0.0523435547947883,0.1012525707483291,0.178345501422882,0.0474165752530097,0.0395172052085399,0.100704550743103,0.1073400229215622,0.1186772957444191,0.2544026374816894
100304,c6c6c6,fcfcfc,fcfcfc,f3f3f3,767676,bbbbbb,fcfcfc,777777,6e6e6e,f3f3f3,878787,bbbbbb,0e0e0e,585858,0.0758992657065391,0.0483149550855159,0.1619125306606292,0.019310375675559,0.0470075942575931,0.0603076517581939,0.0448022037744522,0.1303095668554306,0.4121358692646026
80202,4f4e51,7d7c7e,89898c,726f71,403b3a,5d6168,6f6f74,757679,636971,575960,70615d,89898c,342f2f,4d4846,0.0412951409816741,0.0697046220302581,0.1480592340230941,0.0236696060746908,0.0596531555056571,0.0839398726820945,0.0956863388419151,0.1865060031414032,0.2914859652519226
80564,776651,cdbca4,54493c,9a8366,c7b49b,d3c4ad,cabba4,d3c4ad,393531,8f7354,a59279,6e5d47,c3a688,c6b69c,0.0513656884431839,0.0918161422014236,0.206141784787178,0.0379830561578273,0.0322976820170879,0.0727826952934265,0.1160332188010215,0.1610596030950546,0.2305202186107635
80570,938c64,cec8b5,cec8b5,b8b17e,4a3f26,918d70,a5a08d,cec8b5,34301b,a3936a,5f4e30,b8b17e,66734e,94907c,0.1420382857322693,0.0829584449529647,0.2485560625791549,0.073952130973339,0.0203921142965555,0.0780503749847412,0.043848555535078,0.0661301910877227,0.2440738081932068
80216,a0201d,a42f23,a2211a,a0201d,a22919,aa523f,a32f1a,a2211a,a0201d,a22919,d8d3bf,9f3b2b,937768,c7a28f,0.0487175025045871,0.0453664623200893,0.1817407011985778,0.0221291817724704,0.0705130696296691,0.0684760063886642,0.0428855717182159,0.1550782918930053,0.3650932013988495
79658,2b2f5a,98a667,2b2f5a,a6b497,5e7e31,b6b43e,d2e7d6,6a6e62,5e7e31,b6b43e,adb269,b1c8bd,3a3638,1c287c,0.0899828225374221,0.099549151957035,0.3647540807723999,0.0686119571328163,0.0162934102118015,0.0443603508174419,0.0275216028094291,0.0701507925987243,0.2187757790088653
78546,5f5443,9f968b,5f5443,877d70,ae9b86,c1c3c8,4d463e,949ba7,716248,c1c3c8,8d8275,ae9b86,6d6053,8e7853,0.0586417093873024,0.1053428128361702,0.2136963158845901,0.0452768951654434,0.0404365099966526,0.0649409517645835,0.0747676789760589,0.1374909430742263,0.2594060599803924
79880,6b4438,bd9b83,b27a67,c8bb9e,5f2d22,775a4e,b58c82,cac4b3,7f3124,3f2a20,c5b389,af674c,5b4e48,936653,0.0559547208249568,0.1222623735666275,0.2677667140960693,0.075146310031414,0.0267358087003231,0.0614371746778488,0.0875885188579559,0.0967183485627174,0.2063900083303451
78552,6b685b,7c9790,4e453e,878a78,74928c,849b93,708e89,799691,74928c,9f8b6e,90a195,4e453e,6d7b72,6f8d87,0.0490549020469188,0.1275681555271148,0.2517274916172027,0.037429928779602,0.0255748126655817,0.0444885082542896,0.0709959864616394,0.1735072135925293,0.2196529060602188
79670,19211f,44423e,2b302c,19211f,43443f,776562,5f524e,7a646c,2b302c,19211f,43443f,947a7d,615e52,7d684c,0.0721390321850776,0.0827078446745872,0.2179990112781524,0.0546493642032146,0.0400939546525478,0.0771569907665252,0.0757229104638099,0.0972762182354927,0.2822546660900116
79116,4e494b,8e7162,443b33,575862,7d5b4d,a08776,93755c,534f4d,443b33,7e7a84,5b6277,7d5b4d,ac896c,c3a68a,0.0535104162991046,0.1112016290426254,0.1741771847009658,0.051492940634489,0.036149900406599,0.0912109389901161,0.1019584983587265,0.1138247996568679,0.2664736807346344
179600,787a6c,a49f84,818679,706e5f,9c9272,adac96,7e7d65,9c8a6e,a29c89,9c9975,b7bca3,625e59,787978,89927b,0.0516004003584384,0.1044764965772628,0.1541602462530136,0.0551781095564365,0.0497869923710823,0.0859477221965789,0.1265461295843124,0.1343515664339065,0.2379522323608398
78556,4c4943,8c7d6b,4c4943,7e6c59,807467,b3a895,807467,76685b,7b6759,a69a86,c1b7a4,4c4943,7b6f61,a98448,0.0504828691482543,0.104622982442379,0.1924989372491836,0.0496407784521579,0.0400736480951309,0.0610184222459793,0.1251395046710968,0.1413284838199615,0.2351943552494049
79648,595755,c0c3b6,c0c3b6,363439,5e5956,9c9a8e,c0c3b6,b4b7aa,7a6f61,2c2e35,3f3b3c,908d81,56514c,656260,0.0627921372652053,0.107330784201622,0.1595798730850219,0.0430878698825836,0.0694898515939712,0.0738445520401001,0.0733831375837326,0.1377376168966293,0.2727541923522949
78542,463d33,796c5c,463d33,54473b,847464,b9ac95,ad9f8a,887968,463d33,54473b,c4b8a1,77695a,928372,9d8d77,0.05858089402318,0.1133704930543899,0.2764595746994018,0.0388466194272041,0.0213863104581832,0.0429686270654201,0.0583156384527683,0.1195926070213317,0.2704791724681854
79112,38352b,73735c,605f47,38352b,6d6e55,9fa18d,c9d0cb,222320,605f47,6d6e55,868365,4d4835,989d8f,b5bcb2,0.0485630668699741,0.0985097140073776,0.1488837003707885,0.0371355898678302,0.0510566122829914,0.0751967281103134,0.1367666274309158,0.1603053957223892,0.243582546710968
79674,5e5850,b2a894,c8c0aa,9d917d,4c433e,6f6c62,a69d8b,998e77,5e4b42,8f7968,3a3b3a,6f6c62,bfb79e,d0cab7,0.0704050958156585,0.0973784103989601,0.220079705119133,0.0467168800532817,0.0375840067863464,0.0604133233428001,0.0753727555274963,0.1491240113973617,0.2429257780313491
173463,c3bd97,dcd2bc,dcd2bc,d6cbb5,9ca255,c4bb9f,dcd2bc,a1ab56,9fa154,d6cbb5,cdc3ad,8e9253,afac7c,c7bba5,0.061495766043663,0.060100857168436,0.1895395070314407,0.0274100638926029,0.0549655966460704,0.0778447985649108,0.0495580695569515,0.1378291547298431,0.3412562310695648
79660,504c3c,8f825d,7d6a48,504c3c,9a8e5c,a7a68b,93957f,8a875f,a99558,5e5d48,bbb898,413b30,7d6138,7c7257,0.0896674990653991,0.1438008546829223,0.221912994980812,0.1046816185116767,0.030148247256875,0.0713987126946449,0.0570228211581707,0.0669963881373405,0.2143708169460296
